Marca temporal,How much money have you used in-game?,SSR Sabers,SSR Archer,SSR Lancer,SSR Rider,SSR Caster,SSR Assassin,SSR Berserker,SSR Ruler,SSR Avenger,SSR Alter Ego,SSR Foreigner,Extra Section: Do you have Angra?,How long have you been playing FGO NA?,How much SSR do you have in total? ,Have you saved SQ/tickets for any servant in any given X time?,"If you answered yes in the previous question, did you got the servant for which you saved in any given X time?",What do you think about the NA pace compared to others servers?,What do you think about the state of the NA server?,What do you think about an option of Auto-Play or NP skip?,Do you think Aniplex and DW care about the F2P NA player and fanbase?,"How do you feel the game runs for you, after the game engine change? (From Unity5 to Unity 2018)","In the JP server, the Lostbelts in 2019 were released in a slow pace, and added various dead weeks; do you think that NA in 2020 and 2021 should try to catch up releasing some of the Lostbelts more quickly in exchange of those future dead weeks?",Who is your favorite Servant in the game?,Who is your most hated Servant in the game? (if none you can skip the question),What is your preferred card type? or meta?,"Do you often play with your waifu/husbando/favorite character, or mostly do you play with meta?","Do you play any other gacha contained in this list, or any other gacha in general?","Only if you do want to answer, are you female or male?","For the final question, did you start with a reroll account?",SSR Sabers,SSR Archer,SSR Lancer,SSR Rider,SSR Caster,SSR Assassin,SSR Berserker,SSR Ruler,SSR Avenger,SSR Alter Ego,SSR Foreigner,Extra Section: Do you have Angra?,How long have you been playing FGO NA?,How much SSR do you have in total? ,Have you saved SQ/tickets for any servant in any given X time?,"If you answered yes in the previous question, did you got the servant for which you saved in any given X time?",What do you think about the NA pace compared to others servers?,What do you think about the state of the NA server?,What do you think about an option of Auto-Play or NP skip?,Do you think Aniplex and DW care about the NA player and fanbase?,"How do you feel the game runs for you, after the game engine change? (From Unity5 to Unity 2018)","In the JP server, the Lostbelts in 2019 were released in a slow pace, and added various dead weeks; do you think that NA in 2020 and 2021 should try to catch up releasing some of the Lostbelts more quickly in exchange of those future dead weeks?",Who is your favorite Servant in the game?,Who is your most hated Servant in the game? (if none you can skip the question),What is your preferred card type? or meta?,"Do you often play with your waifu/husbando/favorite character, or mostly do you play with meta?","Do you play any other gacha contained in this list, or any other gacha in general?","Only if you do want to answer, are you female or male?","For the final question, did you start with a reroll account?",SSR Sabers,SSR Archer,SSR Lancer,SSR Rider,SSR Caster,SSR Assassin,SSR Berserker,SSR Ruler,SSR Avenger,SSR Alter Ego,SSR Foreigner,Extra Section: Do you have Angra?,How long have you been playing FGO NA?,How much SSR do you have in total? ,Have you saved SQ/tickets for any servant in any given X time?,"If you answered yes in the previous question, did you got the servant for which you saved in any given X time?",What do you think about the NA pace compared to others servers?,What do you think about the state of the NA server?,What do you think about an option of Auto-Play or NP skip?,Do you think Aniplex and DW care about the NA player and fanbase?,"How do you feel the game runs for you, after the game engine change? (From Unity5 to Unity 2018)","In the JP server, the Lostbelts in 2019 were released in a slow pace, and added various dead weeks; do you think that NA in 2020 and 2021 should try to catch up releasing some of the Lostbelts more quickly in exchange of those future dead weeks?",Who is your favorite Servant in the game?,Who is your most hated Servant in the game? (if none you can skip the question),What is your preferred card type? or meta?,"Do you often play with your waifu/husbando/favorite character, or mostly do you play with meta?","Do you play any other gacha contained in this list, or any other gacha in general?","Only if you do want to answer, are you female or male?","For the final question, did you start with a reroll account?",SSR Sabers,SSR Archer,SSR Lancer,SSR Rider,SSR Caster,SSR Assassin,SSR Berserker,SSR Ruler,SSR Avenger,SSR Alter Ego,SSR Foreigner,Extra Section: Do you have Angra?,How long have you been playing FGO NA?,How much SSR do you have in total? ,Have you saved SQ/tickets for any servant in any given X time?,"If you answered yes in the previous question, did you got the servant for which you saved in any given X time?",What do you think about the NA pace compared to others servers?,What do you think about the state of the NA server?,What do you think about an option of Auto-Play or NP skip?,Do you think Aniplex and DW care about the NA player and fanbase?,"How do you feel the game runs for you, after the game engine change? (From Unity5 to Unity 2018)","In the JP server, the Lostbelts in 2019 were released in a slow pace, and added various dead weeks; do you think that NA in 2020 and 2021 should try to catch up releasing some of the Lostbelts more quickly in exchange of those future dead weeks?",Who is your favorite Servant in the game?,Who is your most hated Servant in the game? (if none you can skip the question),What is your preferred card type? or meta?,"Do you often play with your waifu/husbando/favorite character, or mostly do you play with meta?","Do you play any other gacha contained in this list, or any other gacha in general?","Only if you do want to answer, are you female or male?","For the final question, did you start with a reroll account?",SSR Sabers,SSR Archer,SSR Lancer,SSR Rider,SSR Caster,SSR Assassin,SSR Berserker,SSR Ruler,SSR Avenger,SSR Alter Ego,SSR Foreigner,Extra Section: Do you have Angra?,How long have you been playing FGO NA?,How much SSR do you have in total? ,Have you saved SQ/tickets for any servant in any given X time?,"If you answered yes in the previous question, did you got the servant for which you saved in any given X time?",What do you think about the NA pace compared to others servers?,What do you think about the state of the NA server?,What do you think about an option of Auto-Play or NP skip?,Do you think Aniplex and DW care about the NA player and fanbase?,"How do you feel the game runs for you, after the game engine change? (From Unity5 to Unity 2018)","In the JP server, the Lostbelts in 2019 were released in a slow pace, and added various dead weeks; do you think that NA in 2020 and 2021 should try to catch up releasing some of the Lostbelts more quickly in exchange of those future dead weeks?",Who is your favorite Servant in the game?,Who is your most hated Servant in the game? (if none you can skip the question),What is your preferred card type? or meta?,"Do you often play with your waifu/husbando/favorite character, or mostly do you play with meta?","Do you play any other gacha contained in this list, or any other gacha in general?","Only if you do want to answer, are you female or male?","For the final question, did you start with a reroll account?",SSR Sabers,SSR Archer,SSR Lancer,SSR Rider,SSR Caster,SSR Assassin,SSR Berserker,SSR Ruler,SSR Avenger,SSR Alter Ego,SSR Foreigner,Extra Section: Do you have Angra?,How long have you been playing FGO NA?,How much SSR do you have in total? ,Have you saved SQ/tickets for any servant in any given X time?,"If you answered yes in the previous question, did you got the servant for which you saved in any given X time?",What do you think about the NA pace compared to others servers?,What do you think about the state of the NA server?,What do you think about an option of Auto-Play or NP skip?,Do you think Aniplex and DW care about the NA player and fanbase?,"How do you feel the game runs for you, after the game engine change? (From Unity5 to Unity 2018)","In the JP server, the Lostbelts in 2019 were released in a slow pace, and added various dead weeks; do you think that NA in 2020 and 2021 should try to catch up releasing some of the Lostbelts more quickly in exchange of those future dead weeks?",Who is your favorite Servant in the game?,Who is your most hated Servant in the game? (if none you can skip the question),What is your preferred card type? or meta?,"Do you often play with your waifu/husbando/favorite character, or mostly do you play with meta?","Do you play any other gacha contained in this list, or any other gacha in general?","Only if you do want to answer, are you female or male?","For the final question, did you start with a reroll account?",SSR Sabers,SSR Archer,SSR Lancer,SSR Rider,SSR Caster,SSR Assassin,SSR Berserker,SSR Ruler,SSR Avenger,SSR Alter Ego,SSR Foreigner,Extra Section: Do you have Angra?,How long have you been playing FGO NA?,How much SSR do you have in total? ,Have you saved SQ/tickets for any servant in any given X time?,"If you answered yes in the previous question, did you got the servant for which you saved in any given X time?",What do you think about the NA pace compared to others servers?,What do you think about the state of the NA server?,What do you think about an option of Auto-Play or NP skip?,Do you think Aniplex and DW care about the NA player and fanbase?,"How do you feel the game runs for you, after the game engine change? (From Unity5 to Unity 2018)","In the JP server, the Lostbelts in 2019 were released in a slow pace, and added various dead weeks; do you think that NA in 2020 and 2021 should try to catch up releasing some of the Lostbelts more quickly in exchange of those future dead weeks?",Who is your favorite Servant in the game?,Who is your most hated Servant in the game? (if none you can skip the question),What is your preferred card type? or meta?,"Do you often play with your waifu/husbando/favorite character, or mostly do you play with meta?","Do you play any other gacha contained in this list, or any other gacha in general?","Only if you do want to answer, are you female or male?","For the final question, did you start with a reroll account?"
12/07/2020 2:49:38,Paid Gacha Only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Artoria Pendragon, Mordred","Orion, Nikola Tesla, Artoria Pendragon [Archer], Ishtar, James Moriarty",,Quetzalcoatl,"Tamamo-no-mae, Merlin, Scáthach-Skaði","Jack the Ripper, Cleopatra",Vlad III,,Jeanne D'arc [Alter],Sesshōin Kiara,Katsushika Hokusai,Yes,Between 2 years 6 months and 3 years,22,"Yes, I have saved for a Servant.",I mostly got all my goal,"Good, the content is released at a good pace","Good, DW and Aniplex are doing a good management of the NA server",I don't care,"Yes, they do a great job to incentive to keep the players in the game.",(iOS) I feel it runs the same.,Indifferent,Rider (Medusa),,"I do not prefer any card type or ""meta"".",I do a mix of both.,Arknights,Male,"No, I started with the given at the start only.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/07/2020 2:53:00,Paid Gacha Only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Okita Souji, Mordred, Nero Claudius [Bride]","Orion, Nikola Tesla, Artoria Pendragon [Archer]","Tamamo no Mae [Lancer], Ereshkigal",Quetzalcoatl,"Zhuge Liang [El-Melloi II], Tamamo-no-mae, Xuanzang, Merlin, Anastasia, Scáthach-Skaði","Jack the Ripper, Shuten Douji","Vlad III, Florence Nightingale",,Jeanne D'arc [Alter],"Meltlilith, Okita Sōji (Alter)","Abigail Williams, Katsushika Hokusai",Yes,Between 2 years and 2 years 6 months,32,"Yes, I have saved for a Servant.",I mostly got all my goal,"Good, the content is released at a good pace","Not good not bad, DW and Aniplex could do better management of the NA server",Auto-Play,Not Sure,"(iOS) Yes, I feel it runs faster/better.","No, I think NA shouldn't try to catch up in those dead weeks.",Abigail Williams,Abe no Seimei,Arts,I often prefer waifu/husbando/favorite character to play.,Arknights,Prefer not to say,"No, I started with the given at the start only.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/07/2020 2:53:37,Moderate Spender (51-100~ USD per month),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Altera, Mordred, Nero Claudius [Bride]","Arjuna, Ishtar","Scathach, Karna, Tamamo no Mae [Lancer]",Francis Drake,"Tamamo-no-mae, Xuanzang, Nero Claudius [Caster], Scáthach-Skaði","MHX, King Hassan, Osakabehime",Vlad III,"Jeanne D'arc, Amakusa Shirou",Jeanne D'arc [Alter],"Meltlilith, Sesshōin Kiara",Katsushika Hokusai,Yes,Between 2 years and 2 years 6 months,31,"Yes, I have saved for a Servant.",I mostly got all my goal,"Good, the content is released at a good pace","Good, DW and Aniplex are doing a good management of the NA server",I don't care,Don't care,"(Android) Yes, I feel it runs faster/better.",Indifferent,Nero Claudius,,Arts,I do a mix of both.,I only play FGO as gacha,Male,"No, I started with the given at the start only.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/07/2020 2:54:07,F2P,"Okita Souji, Mordred","Arjuna, Artoria Pendragon [Archer]",Ereshkigal,"Ozymandias, Quetzalcoatl","Zhuge Liang [El-Melloi II], Nero Claudius [Caster]","Jack the Ripper, MHX, King Hassan",,,Edmond Dantes,"Meltlilith, Okita Sōji (Alter)",Katsushika Hokusai,Yes,Between 2 years 6 months and 3 years,17,"Yes, I have saved for a Servant.",I mostly got all my goal,"Good, the content is released at a good pace","Good, DW and Aniplex are doing a good management of the NA server",I don't care,"Yes, they do a great job to incentive to keep the F2P players in the game.",(iOS) I feel it runs worse.,Indifferent,Rider (Medusa),,"I do not prefer any card type or ""meta"".",I do a mix of both.,Arknights,Male,"No, I started with the given at the start only.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/07/2020 2:55:12,F2P,"Mordred, Ryougi Shiki",Orion,"Scathach, Artoria Pendragon [Lancer]",,"Xuanzang, Scáthach-Skaði",,"Vlad III, Minamoto no Raikō",,Jeanne D'arc [Alter],Sesshōin Kiara,,Yes,Between 2 years 6 months and 3 years,14,"Yes, I have saved for a Servant.",I mostly got all my goal,"Good, the content is released at a good pace","Good, DW and Aniplex are doing a good management of the NA server",I want no changes,"Yes, they do a great job to incentive to keep the F2P players in the game.","(Android) Yes, I feel it runs faster/better.","No, I think NA shouldn't try to catch up in those dead weeks.",Jeanne Alter/Minamoto no Raikou,,"I do not prefer any card type or ""meta"".",I often prefer waifu/husbando/favorite character to play.,,Male,"No, I started with the given at the start only.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/07/2020 2:55:21,F2P,"Mordred, Miyamoto Musashi, Arthur Pendragon [Prototype]",,"Karna, Brynhildr, Ereshkigal","Francis Drake, Ivan the Terrible",Scáthach-Skaði,,,,Edmond Dantes,"Sesshōin Kiara, Okita Sōji (Alter)",Abigail Williams,Yes,Between 1 year 6 months and 2 years,15,"Yes, I have saved for a Servant.",I got the servant(s) that I saved quartz for.,"Good, the content is released at a good pace","Good, DW and Aniplex are doing a good management of the NA server",I want no changes,Not Sure,"(Android) Yes, I feel it runs faster/better.",Indifferent,Nobunaga,,"I do not prefer any card type or ""meta"".",I do a mix of both.,,Male,"No, I started with the given at the start only.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/07/2020 2:55:42,F2P,Artoria Pendragon,,,,,,,,,Okita Sōji (Alter),,No,Less than 6 months,2,"Yes, I have saved for a Servant.",I mostly got all my goal,"Good, the content is released at a good pace","Good, DW and Aniplex are doing a good management of the NA server",NP Skip,Not Sure,(iOS) I feel it runs the same.,"Yes, I think NA should try to catch up in those dead weeks.",Majin Okita!!,,"I do not prefer any card type or ""meta"".",I often prefer waifu/husbando/favorite character to play.,I only play FGO as gacha,Male,"No, I started with the given at the start only.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/07/2020 2:56:34,Paid Gacha Only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Artoria Pendragon, Altera, Ryougi Shiki, Arthur Pendragon [Prototype]","Arjuna, Artoria Pendragon [Archer], James Moriarty","Karna, Tamamo no Mae [Lancer], Enkidu","Francis Drake, Ozymandias","Zhuge Liang [El-Melloi II], Xuanzang","Jack the Ripper, Osakabehime",Mysterious Heroine X (Alter),"Jeanne D'arc, Amakusa Shirou",,"Sesshōin Kiara, Okita Sōji (Alter)",Abigail Williams,Yes,More than 3 years,30,"Yes, I have saved for a Servant.",I only rarely got my goal,"Slow, the content should be released faster to catch up CN/JP/TW","Not good not bad, DW and Aniplex could do better management of the NA server",Both,"Yes, they do a great job to incentive to keep the players in the game.",,"Yes, I think NA should try to catch up in those dead weeks.",Passionlip,Stheno,Buster,I do a mix of both.,Dragalia Lost,Male,"No, I started with the given at the start only.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/07/2020 2:56:37,Occasional Spender (1-50~ USD per month),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Altera, Okita Souji, Nero Claudius [Bride], Miyamoto Musashi, Arthur Pendragon [Prototype]","Gilgamesh, Artoria Pendragon [Archer]","Scathach, Artoria Pendragon [Lancer], Ereshkigal","Francis Drake, Ozymandias, Artoria Pendragon [Rider Alter]","Zhuge Liang [El-Melloi II], Merlin, Nero Claudius [Caster], Scáthach-Skaði","Jack the Ripper, King Hassan, Osakabehime, Semiramis","Cu Chulainn [Alter], Minamoto no Raikō",,Jeanne D'arc [Alter],"Meltlilith, Okita Sōji (Alter)",,Yes,More than 3 years,28,"Yes, I have saved for a Servant.",I mostly got all my goal,"Good, the content is released at a good pace","Good, DW and Aniplex are doing a good management of the NA server",Both,Not Sure,(Android) I feel it runs the same.,"Yes, I think NA should try to catch up in those dead weeks.",Musashi,Vlad,Buster,I do a mix of both.,I only play FGO as gacha,Male,"Yes, I did reroll for a 5*",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/07/2020 2:57:40,Paid Gacha Only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mordred,Nikola Tesla,Ereshkigal,Ivan the Terrible,"Zhuge Liang [El-Melloi II], Tamamo-no-mae, Xuanzang, Scheherazade, Nero Claudius [Caster], Scáthach-Skaði",Osakabehime,Cu Chulainn [Alter],Sherlock Holmes,"Jeanne D'arc [Alter], Edmond Dantes",,,Yes,Between 2 years and 2 years 6 months,18,"Yes, I have saved for a Servant.",I mostly got all my goal,"Good, the content is released at a good pace","Good, DW and Aniplex are doing a good management of the NA server",I don't care,"Yes, they do a great job to incentive to keep the players in the game.","(Android) Yes, I feel it runs faster/better.","No, I think NA shouldn't try to catch up in those dead weeks.",Edmond Dantès,Elizabeth Báthory,Arts,I do a mix of both.,I only play FGO as gacha,Male,"No, I started with the given at the start only.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/07/2020 2:58:37,F2P,,,,,"Tamamo-no-mae, Scáthach-Skaði",,,"Jeanne D'arc, Amakusa Shirou",,,,Yes,More than 3 years,4,"Yes, I have saved for a Servant.",I only rarely got my goal,"Slow, the content should be released faster to catch up CN/JP/TW","Not good not bad, DW and Aniplex could do better management of the NA server",Both,"No, they've been doing not a good job to keep the F2P players in the game.",(Android) I feel it runs the same.,"Yes, I think NA should try to catch up in those dead weeks.",Jeanne,,Arts,My waifu/husbando/favorite character is meta.,"Grand Blue Fantasy, Arknights",Male,"Yes, I did reroll for a 5*",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/07/2020 2:58:56,Moderate Spender (51-100~ USD per month),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Artoria Pendragon, Altera, Ryougi Shiki, Miyamoto Musashi","Nikola Tesla, Ishtar","Artoria Pendragon [Lancer], Enkidu","Francis Drake, Ozymandias, Achilles","Zhuge Liang [El-Melloi II], Tamamo-no-mae, Anastasia, Scáthach-Skaði","King Hassan, Semiramis","Vlad III, Florence Nightingale","Jeanne D'arc, Sherlock Holmes",,"Meltlilith, Okita Sōji (Alter)",,No,More than 3 years,34,"Yes, I have saved for a Servant.",I mostly got all my goal,"Good, the content is released at a good pace","Not good not bad, DW and Aniplex could do better management of the NA server",Auto-Play,Not Sure,"(Android) Yes, I feel it runs faster/better.","No, I think NA shouldn't try to catch up in those dead weeks.",,,"I do not prefer any card type or ""meta"".",I do a mix of both.,"Grand Blue Fantasy, Arknights",Male,"No, I started with the given at the start only.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/07/2020 2:59:02,Occasional Spender (1-50~ USD per month),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Artoria Pendragon, Okita Souji, Miyamoto Musashi",Orion,"Karna, Enkidu","Quetzalcoatl, Artoria Pendragon [Rider Alter]","Zhuge Liang [El-Melloi II], Tamamo-no-mae, Nero Claudius [Caster], Scáthach-Skaði",Osakabehime,,Jeanne D'arc,"Jeanne D'arc [Alter], Edmond Dantes",Okita Sōji (Alter),,No,Between 2 years and 2 years 6 months,17,"Yes, I have saved for a Servant.",I mostly got all my goal,"Slow, the content should be released faster to catch up CN/JP/TW","Not good not bad, DW and Aniplex could do better management of the NA server",Both,"No, they've been doing not a good job to keep the players in the game.","(Android) Yes, I feel it runs faster/better.","Yes, I think NA should try to catch up in those dead weeks.",Jeanne Alter,,Buster,I do a mix of both.,I only play FGO as gacha,Male,"No, I started with the given at the start only.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/07/2020 2:59:03,Paid Gacha Only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Artoria Pendragon, Altera, Okita Souji, Mordred, Ryougi Shiki, Miyamoto Musashi","Gilgamesh, Ishtar","Scathach, Karna, Brynhildr, Tamamo no Mae [Lancer], Ereshkigal","Francis Drake, Artoria Pendragon [Rider Alter], Achilles","Zhuge Liang [El-Melloi II], Xuanzang, Illyasviel von Einzbern, Merlin, Nero Claudius [Caster], Scáthach-Skaði",Shuten Douji,Minamoto no Raikō,,Jeanne D'arc [Alter],"Meltlilith, Okita Sōji (Alter)",Katsushika Hokusai,Yes,More than 3 years,32,"Yes, I have saved for a Servant.",I mostly got all my goal,"Good, the content is released at a good pace","Not good not bad, DW and Aniplex could do better management of the NA server",Both,"Yes, they do a great job to incentive to keep the players in the game.","(Android) Yes, I feel it runs faster/better.","Yes, I think NA should try to catch up in those dead weeks.",Miyamoto Musashi,,Quick,I often prefer waifu/husbando/favorite character to play.,"Arknights, SinoAlice",Male,"No, I started with the given at the start only.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/07/2020 2:59:03,Moderate Spender (51-100~ USD per month),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Artoria Pendragon, Altera, Mordred, Ryougi Shiki, Miyamoto Musashi","Orion, Arjuna, James Moriarty, Napoléon",Ereshkigal,"Ozymandias, Quetzalcoatl","Zhuge Liang [El-Melloi II], Xuanzang, Illyasviel von Einzbern, Scheherazade, Scáthach-Skaði",,Minamoto no Raikō,Jeanne D'arc,Edmond Dantes,"Meltlilith, Sesshōin Kiara, Okita Sōji (Alter)",Katsushika Hokusai,No,Between 2 years 6 months and 3 years,27,"Yes, I have saved for a Servant.",I mostly got all my goal,"Slow, the content should be released faster to catch up CN/JP/TW","Good, DW and Aniplex are doing a good management of the NA server",Both,Not Sure,"(Android) Yes, I feel it runs faster/better.","Yes, I think NA should try to catch up in those dead weeks.",Altera,,"I do not prefer any card type or ""meta"".",I do a mix of both.,,Male,"No, I started with the given at the start only.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/07/2020 2:59:43,F2P,"Altera, Okita Souji, Mordred",Orion,"Karna, Brynhildr",Quetzalcoatl,"Tamamo-no-mae, Nero Claudius [Caster]",,,,,"Sesshōin Kiara, Okita Sōji (Alter)",Abigail Williams,No,Between 1 year and 1 year 6 months,12,"Yes, I have saved for a Servant.",I mostly got all my goal,"Good, the content is released at a good pace","Good, DW and Aniplex are doing a good management of the NA server",NP Skip,Not Sure,"(Android) Yes, I feel it runs faster/better.",Indifferent,Penthesilea,Ereshkigal,Buster,I often prefer waifu/husbando/favorite character to play.,I only play FGO as gacha,Male,"No, I started with the given at the start only.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/07/2020 3:01:22,Occasional Spender (1-50~ USD per month),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Artoria Pendragon, Altera, Nero Claudius [Bride], Arthur Pendragon [Prototype]","Orion, Ishtar","Brynhildr, Artoria Pendragon [Lancer]","Francis Drake, Iskandar, Ivan the Terrible",Leonardo Da Vinci,Jack the Ripper,,Jeanne D'arc,,,,Yes,Between 1 year and 1 year 6 months,14,"Yes, I have saved for a Servant.",I didn't get the servant(s) that I saved quartz for.,"Good, the content is released at a good pace","Good, DW and Aniplex are doing a good management of the NA server",Both,"Yes, they do a great job to incentive to keep the players in the game.","(iOS) Yes, I feel it runs faster/better.","Yes, I think NA should try to catch up in those dead weeks.",Shishou,,"I do not prefer any card type or ""meta"".",I do a mix of both.,I only play FGO as gacha,Male,"No, I started with the given at the start only.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/07/2020 3:01:29,F2P,"Altera, Miyamoto Musashi",Ishtar,Artoria Pendragon [Lancer],Ozymandias,"Merlin, Anastasia, Scáthach-Skaði",,"Minamoto no Raikō, Mysterious Heroine X (Alter)",,,,Katsushika Hokusai,No,Between 2 years and 2 years 6 months,11,"Yes, I have saved for a Servant.",I got the servant(s) that I saved quartz for.,"Good, the content is released at a good pace","Not good not bad, DW and Aniplex could do better management of the NA server",Both,Not Sure,(iOS) I feel it runs the same.,"Yes, I think NA should try to catch up in those dead weeks.",Ozymandias,,"I do not prefer any card type or ""meta"".",I do a mix of both.,"FE: Heroes, Grand Blue Fantasy",Female,"No, I started with the given at the start only.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
